0.0	0.33833	-0.149757	0.539652	0.104367	-1.31221	-0.0959858
0.005	0.33833	-0.149757	0.539652	0.104367	-1.31221	-0.0959858
0.01	0.33833	-0.149757	0.539652	0.104367	-1.31221	-0.0959858
0.015	0.33833	-0.149757	0.539652	0.104367	-1.31221	-0.0959858
0.02	0.33833	-0.149758	0.539651	0.104367	-1.31221	-0.0959858
0.025	0.338329	-0.149758	0.53965	0.104367	-1.31221	-0.0959858
0.03	0.338329	-0.149758	0.539649	0.104367	-1.31221	-0.0959858
0.035	0.338328	-0.149759	0.539648	0.104367	-1.31221	-0.0959858
0.04	0.338327	-0.149759	0.539647	0.104367	-1.31221	-0.0959858
0.045	0.338326	-0.14976	0.539645	0.104367	-1.31221	-0.0959858
0.05	0.338325	-0.149761	0.539643	0.104367	-1.31221	-0.0959858
0.055	0.338324	-0.149762	0.539641	0.104367	-1.31221	-0.0959858
0.06	0.338323	-0.149763	0.539639	0.104367	-1.31221	-0.0959858
0.065	0.338321	-0.149764	0.539636	0.104367	-1.31221	-0.0959858
0.07	0.338319	-0.149765	0.539634	0.104367	-1.31221	-0.0959858
0.075	0.338318	-0.149766	0.539631	0.104367	-1.31221	-0.0959858
0.08	0.338316	-0.149767	0.539628	0.104367	-1.31221	-0.0959858
0.085	0.338314	-0.149769	0.539624	0.104367	-1.31221	-0.0959858
0.09	0.338312	-0.14977	0.539621	0.104367	-1.31221	-0.0959858
0.095	0.338309	-0.149772	0.539617	0.104367	-1.31221	-0.0959858
0.1	0.338307	-0.149774	0.539613	0.104367	-1.31221	-0.0959858
0.105	0.338305	-0.149775	0.539609	0.104367	-1.31221	-0.0959858
0.11	0.338302	-0.149777	0.539604	0.104367	-1.31221	-0.0959858
0.115	0.338299	-0.149779	0.539599	0.104367	-1.31221	-0.0959858
0.12	0.338296	-0.149781	0.539595	0.104367	-1.31221	-0.0959858
0.125	0.338293	-0.149783	0.539589	0.104367	-1.31221	-0.0959858
0.13	0.33829	-0.149786	0.539584	0.104367	-1.31221	-0.0959858
0.135	0.338287	-0.149788	0.539579	0.104367	-1.31221	-0.0959858
0.14	0.338283	-0.14979	0.539573	0.104367	-1.31221	-0.0959858
0.145	0.33828	-0.149793	0.539567	0.104367	-1.31221	-0.0959858
0.15	0.338276	-0.149795	0.539561	0.104367	-1.31221	-0.0959858
0.155	0.338272	-0.149798	0.539554	0.104367	-1.31221	-0.0959858
0.16	0.338268	-0.149801	0.539548	0.104367	-1.31221	-0.0959858
0.165	0.338264	-0.149804	0.539541	0.104367	-1.31221	-0.0959858
0.17	0.33826	-0.149807	0.539534	0.104367	-1.31221	-0.0959858
0.175	0.338255	-0.14981	0.539526	0.104367	-1.31221	-0.0959858
0.18	0.338251	-0.149813	0.539519	0.104367	-1.31221	-0.0959858
0.185	0.338246	-0.149816	0.53951	0.104367	-1.31221	-0.0959858
0.19	0.338242	-0.149819	0.539503	0.104367	-1.31221	-0.0959858
0.195	0.338237	-0.149823	0.539494	0.104367	-1.31221	-0.0959858
0.2	0.338232	-0.149827	0.539486	0.104367	-1.31221	-0.0959858
0.205	0.338226	-0.14983	0.539477	0.104367	-1.31221	-0.0959858
0.21	0.338221	-0.149834	0.539469	0.104367	-1.31221	-0.0959858
0.215	0.338216	-0.149838	0.539459	0.104367	-1.31221	-0.0959858
0.22	0.33821	-0.149842	0.53945	0.104367	-1.31221	-0.0959858
0.225	0.338205	-0.149846	0.539441	0.104367	-1.31221	-0.0959858
0.23	0.338199	-0.14985	0.539431	0.104367	-1.31221	-0.0959858
0.235	0.338193	-0.149854	0.539421	0.104367	-1.31221	-0.0959858
0.24	0.338187	-0.149858	0.539411	0.104367	-1.31221	-0.0959858
0.245	0.338181	-0.149862	0.539401	0.104367	-1.31221	-0.0959858
0.25	0.338175	-0.149867	0.53939	0.104367	-1.31221	-0.0959858
0.255	0.338168	-0.149871	0.539379	0.104367	-1.31221	-0.0959858
0.26	0.338162	-0.149876	0.539368	0.104367	-1.31221	-0.0959858
0.265	0.338155	-0.14988	0.539357	0.104367	-1.31221	-0.0959858
0.27	0.338148	-0.149885	0.539346	0.104367	-1.31221	-0.0959858
0.275	0.338141	-0.14989	0.539334	0.104367	-1.31221	-0.0959858
0.28	0.338134	-0.149895	0.539322	0.104367	-1.31221	-0.0959858
0.285	0.338127	-0.1499	0.53931	0.104367	-1.31221	-0.0959858
0.29	0.33812	-0.149905	0.539298	0.104367	-1.31221	-0.0959858
0.295	0.338112	-0.14991	0.539286	0.104367	-1.31221	-0.0959858
0.3	0.338105	-0.149916	0.539273	0.104367	-1.31221	-0.0959858
0.305	0.338097	-0.149921	0.53926	0.104367	-1.31221	-0.0959858
0.31	0.338089	-0.149927	0.539247	0.104367	-1.31221	-0.0959858
0.315	0.338081	-0.149932	0.539233	0.104367	-1.31221	-0.0959858
0.32	0.338073	-0.149938	0.53922	0.104367	-1.31221	-0.0959858
0.325	0.338065	-0.149944	0.539206	0.104367	-1.31221	-0.0959858
0.33	0.338057	-0.14995	0.539192	0.104367	-1.31221	-0.0959858
0.335	0.338048	-0.149955	0.539178	0.104367	-1.31221	-0.0959858
0.34	0.33804	-0.149962	0.539164	0.104367	-1.31221	-0.0959858
0.345	0.338031	-0.149968	0.539149	0.104367	-1.31221	-0.0959858
0.35	0.338022	-0.149974	0.539134	0.104367	-1.31221	-0.0959858
0.355	0.338013	-0.14998	0.539119	0.104367	-1.31221	-0.0959858
0.36	0.338004	-0.149987	0.539104	0.104367	-1.31221	-0.0959858
0.365	0.337995	-0.149993	0.539088	0.104367	-1.31221	-0.0959858
0.37	0.337986	-0.15	0.539073	0.104367	-1.31221	-0.0959858
0.375	0.337976	-0.150006	0.539057	0.104367	-1.31221	-0.0959858
