-0.0319235	-0.330737	1.19388	0.00712632	-0.00950541	-0.0047611	
-0.0405196	-0.315769	1.36668	0.00591279	-0.00875055	-0.00494435	
-0.0541478	-0.301229	1.55031	0.00307761	-0.00755921	-0.00496123	
-0.0717976	-0.292996	1.73071	-0.00278745	-0.00628953	-0.00477302	
-0.0818575	-0.288757	1.87714	-0.00950664	-0.00560302	-0.00453004	
-0.0800581	-0.294913	1.97846	-0.01683	-0.00568804	-0.00433922	
-0.0765905	-0.303323	2.05305	-0.0224719	-0.00582475	-0.00423696	
-0.0682034	-0.309463	2.12852	-0.0251963	-0.00610931	-0.00431661	
-0.0567669	-0.309467	2.21544	-0.0262141	-0.00631065	-0.00440729	
-0.0364099	-0.298288	2.3536	-0.0257948	-0.00679672	-0.00450161	
-0.0129939	-0.278944	2.52766	-0.0256177	-0.00746384	-0.00446471	
0.0134114	-0.240408	2.80967	-0.0257099	-0.00828563	-0.00408062	
0.0328972	-0.201874	3.16106	-0.0261615	-0.00882054	-0.00339162	
0.0459165	-0.164064	3.69773	-0.0276394	-0.00919388	-0.00206984	
0.0579773	-0.138393	4.31511	-0.0299861	-0.00974349	-0.000395515	
0.0752535	-0.125901	5.113	-0.0345359	-0.0108008	0.00174302	
0.0951279	-0.113142	5.91098	-0.0397119	-0.0119985	0.00380449	
0.112677	-0.0865243	6.76282	-0.0455853	-0.0126245	0.00634383	
0.125034	-0.049443	7.56362	-0.0506137	-0.0126979	0.00891728	
0.14557	0.00321505	8.4025	-0.0549932	-0.0129694	0.0122846	
0.193721	0.0520837	9.3317	-0.0593477	-0.0153804	0.0160263	
0.259539	0.0921055	10.278	-0.0639996	-0.0196219	0.0194706	
0.342559	0.12805	11.3454	-0.0697115	-0.0255533	0.0227475	
0.411097	0.167139	12.3664	-0.0752084	-0.030267	0.0257573	
0.438827	0.221482	13.3941	-0.0804394	-0.0316323	0.0291011	
0.432654	0.279096	14.3324	-0.08461	-0.0302799	0.0326645	
0.388844	0.347871	15.2771	-0.0884684	-0.0255376	0.0368416	
0.336178	0.410833	16.177	-0.092206	-0.0203286	0.0410604	
0.266053	0.471601	17.125	-0.0968997	-0.0141796	0.0457239	
0.184212	0.525258	18.0153	-0.101918	-0.00745771	0.0501534	
0.0585483	0.565144	18.8774	-0.107644	0.00241392	0.0550661	
-0.0892337	0.595007	19.6346	-0.113199	0.0141417	0.060065	
-0.284475	0.605833	20.326	-0.119365	0.0299267	0.065672	
-0.484353	0.605983	20.94	-0.125572	0.045975	0.071437	
-0.704264	0.5841	21.5257	-0.132347	0.0633129	0.0776791	
-0.911822	0.554564	22.0567	-0.138798	0.0795535	0.0837461	
-1.13088	0.509775	22.5145	-0.145014	0.0962158	0.0897367	
-1.34115	0.455097	22.8754	-0.150332	0.112213	0.0951454	
-1.56061	0.374169	23.0781	-0.154924	0.128962	0.100131	
-1.7643	0.276039	23.1766	-0.158957	0.144656	0.104621	
-1.95731	0.140178	23.1316	-0.163109	0.159322	0.108892	
-2.12612	-0.000703727	23.0315	-0.167241	0.171937	0.112942	
-2.28182	-0.166091	22.8384	-0.171616	0.182945	0.117033	
-2.42917	-0.326585	22.615	-0.175344	0.193229	0.120878	
-2.59259	-0.504857	22.2873	-0.178433	0.204865	0.124643	
-2.77438	-0.698326	21.8512	-0.180345	0.218498	0.127664	
-2.94914	-0.886625	21.3745	-0.181025	0.231909	0.129923	
-3.12451	-1.07048	20.7572	-0.178893	0.245777	0.130744	
-3.28725	-1.22504	20.1127	-0.174699	0.258401	0.130966	
